category,predictor,nfactors,k,recall,precision
Health and Personal Care,SVD-15,15,0,0.03600941122460691,1.0
Health and Personal Care,SVD-15,15,1,0.5387628011993248,0.9261735338000688
Health and Personal Care,SVD-15,15,2,0.7860457876012411,0.9163749569608631
Health and Personal Care,SVD-15,15,3,0.8906355527421769,0.9117123837943303
Health and Personal Care,SVD-15,15,4,0.9331177637965471,0.9096297677799456
Health and Personal Care,SVD-15,15,5,0.9523774177758254,0.9088808867975056
Health and Personal Care,SVD-15,15,6,0.9624566995627593,0.908454321129347
Health and Personal Care,SVD-15,15,7,0.9684554788729691,0.9081878883769737
Health and Personal Care,SVD-15,15,8,0.972195596052164,0.907974742175075
Health and Personal Care,SVD-15,15,9,0.9746688631850999,0.9077707047852234
Health and Personal Care,SVD-15,15,10,0.9764657403178632,0.9076505140102638
Health and Personal Care,SVD-15,15,11,0.9778323858128014,0.9075795646451564
Health and Personal Care,SVD-15,15,12,0.9788339284837726,0.9074719668028518
Health and Personal Care,SVD-15,15,13,0.9796117496343276,0.9074164205663116
Health and Personal Care,SVD-15,15,14,0.9801893579857563,0.9073869395457826
Health and Personal Care,SVD-15,15,15,0.980638196229242,0.9073634388107015
Health and Personal Care,SVD-15,15,16,0.9810133341665438,0.9073382130943389
Health and Personal Care,SVD-15,15,17,0.9813147168920255,0.9073121575384083
Health and Personal Care,SVD-15,15,18,0.9815637794460527,0.9072994052015426
Health and Personal Care,SVD-15,15,19,0.9817742064761958,0.9072942035904528
Health and Personal Care,SVD-15,15,20,0.9819519505859339,0.9072833305453355
Health and Personal Care,SVD-15,15,21,0.9821057498254009,0.9072703504881687
Health and Personal Care,SVD-15,15,22,0.982238409185316,0.9072513461939435
Health and Personal Care,SVD-15,15,23,0.9823639667600772,0.907237850390798
Health and Personal Care,SVD-15,15,24,0.9824702973543437,0.9072315608550885
Health and Personal Care,SVD-15,15,25,0.9825646186520104,0.9072286915792935
Health and Personal Care,SVD-15,15,26,0.9826486050460972,0.9072265727294759
Health and Personal Care,SVD-15,15,27,0.9827146892626216,0.9072178668071925
Health and Personal Care,SVD-15,15,28,0.982770720936932,0.9072098965966514
Health and Personal Care,SVD-15,15,29,0.9828229456786294,0.907208023793485
Health and Personal Care,SVD-15,15,30,0.9828699507780218,0.9072061439231367
Health and Personal Care,SVD-15,15,31,0.9829109775538513,0.9072031512376301
Health and Personal Care,SVD-15,15,32,0.9829443697251334,0.9071992754013751
Health and Personal Care,SVD-15,15,33,0.9829751240732193,0.907198813491446
Health and Personal Care,SVD-15,15,34,0.9830008643714342,0.9071972024007594
Health and Personal Care,SVD-15,15,35,0.9830230537487221,0.907193899116861
Health and Personal Care,SVD-15,15,36,0.9830420637614878,0.9071899823276808
Health and Personal Care,SVD-15,15,37,0.9830627665776485,0.9071893791766128
Health and Personal Care,SVD-15,15,38,0.9830834166497687,0.9071888077703378
Health and Personal Care,SVD-15,15,39,0.9831003573293936,0.9071863683050873
Health and Personal Care,SVD-15,15,40,0.9831189874500988,0.9071854854509964
Health and Personal Care,SVD-15,15,41,0.9831357938218409,0.9071845581850385
Health and Personal Care,SVD-15,15,42,0.9831491835954324,0.9071825920146332
Health and Personal Care,SVD-15,15,43,0.9831624351473569,0.9071820041785069
Health and Personal Care,SVD-15,15,44,0.9831741214165612,0.9071813065744554
Health and Personal Care,SVD-15,15,45,0.9831851404123249,0.9071812051354121
Health and Personal Care,SVD-15,15,46,0.983194172753072,0.9071798328730755
Health and Personal Care,SVD-15,15,47,0.9832025502854431,0.9071796470735327
Health and Personal Care,SVD-15,15,48,0.9832078182865279,0.9071770652340544
Health and Personal Care,SVD-15,15,49,0.9832131378499952,0.9071751743422677
Health and Personal Care,SVD-15,15,50,0.9832184968224774,0.9071744482398216
Health and Personal Care,SVD-15,15,51,0.9832239027695138,0.9071747632975562
Health and Personal Care,SVD-15,15,52,0.9832268685701299,0.9071738220192975
Health and Personal Care,SVD-15,15,53,0.9832294694724178,0.9071733847566584
Health and Personal Care,SVD-15,15,54,0.9832318614178748,0.9071729636889315
Health and Personal Care,SVD-15,15,55,0.9832342900079781,0.9071725579327586
Health and Personal Care,SVD-15,15,56,0.9832366819534354,0.9071721666678776
Health and Personal Care,SVD-15,15,57,0.9832391105435387,0.9071722835243479
Health and Personal Care,SVD-15,15,58,0.9832410077862727,0.9071719016485615
Health and Personal Care,SVD-15,15,59,0.983243436376376,0.9071720190356484
Health and Personal Care,SVD-15,15,60,0.9832458649664794,0.9071721325098323
Health and Personal Care,SVD-15,15,61,0.9832482935565829,0.9071722422635513
Health and Personal Care,SVD-15,15,62,0.9832507221466861,0.9071723484768277
Health and Personal Care,SVD-15,15,63,0.9832526193894202,0.9071723925517247
Health and Personal Care,SVD-15,15,64,0.9832545166321539,0.9071724352492812
Health and Personal Care,SVD-15,15,65,0.9832560153643608,0.9071720352060213
Health and Personal Care,SVD-15,15,66,0.9832579126070947,0.9071720820240413
